timestamp,username,src_ip,auth_method,outcome
2025-10-01T20:01:21.606025,jon.admin,10.224.18.241,Kerberos,SUCCESS
2025-10-01T15:25:38.606025,jon1,10.215.6.28,Interactive,SUCCESS
2025-10-24T23:45:14.606025,jon.admin,172.26.196.82,Interactive,SUCCESS
2025-10-04T19:33:43.606025,bob,10.197.46.154,Kerberos,SUCCESS
2025-10-21T02:59:34.606025,bob1,10.102.227.58,Kerberos,SUCCESS
2025-10-15T12:33:22.606025,eva1,10.59.148.3,Kerberos,SUCCESS
2025-10-04T22:31:39.606025,bob_svc,172.21.144.154,Kerberos,SUCCESS
2025-10-03T23:17:27.606025,jon1,10.18.189.150,Kerberos,SUCCESS
2025-10-03T21:25:10.606025,frank.admin,172.26.143.87,NTLM,SUCCESS
2025-10-04T12:47:17.606025,gina.admin,10.42.125.186,RemoteInteractive,SUCCESS
2025-10-11T22:34:41.606025,jon,192.168.171.36,Kerberos,SUCCESS
2025-10-02T08:25:58.606025,eva1,10.99.214.146,NTLM,SUCCESS
2025-10-07T17:09:49.606025,bob1,192.168.58.145,Network,SUCCESS
2025-10-13T02:39:25.606025,gina,10.47.230.114,Kerberos,SUCCESS
2025-10-21T01:32:12.606025,ida,10.27.250.59,RemoteInteractive,SUCCESS
2025-10-10T07:37:16.606025,bob,10.17.170.231,Interactive,SUCCESS
2025-10-13T08:32:36.606025,ida1,172.17.97.43,Interactive,SUCCESS
2025-10-08T01:22:21.606025,jon.admin,10.105.202.21,RemoteInteractive,SUCCESS
2025-10-12T09:54:13.606025,frank.admin,192.168.9.254,Kerberos,FAILURE
2025-10-10T19:42:19.606025,alice1,10.4.75.187,Interactive,SUCCESS
2025-10-12T18:12:40.606025,ida1,172.28.61.167,Kerberos,SUCCESS
2025-10-15T11:35:26.606025,ida,10.78.173.27,Kerberos,SUCCESS
2025-10-07T04:40:47.606025,jon,10.68.110.152,Kerberos,SUCCESS
2025-10-02T21:27:05.606025,bob_svc,172.16.179.146,NTLM,SUCCESS
2025-10-22T01:36:28.606025,eva1,192.168.143.208,Kerberos,SUCCESS
2025-10-13T09:29:56.606025,frank.admin,10.190.83.108,RemoteInteractive,SUCCESS
2025-10-24T07:12:10.606025,bob,192.168.188.120,RemoteInteractive,SUCCESS
2025-10-20T14:11:14.606025,bob,10.43.218.191,NTLM,FAILURE
2025-10-03T06:36:12.606025,jon,172.31.68.215,Kerberos,FAILURE
2025-10-21T01:11:55.606025,gina.admin,192.168.141.23,Interactive,SUCCESS
2025-10-23T07:48:55.606025,jon,172.18.199.8,NTLM,SUCCESS
2025-10-07T19:25:16.606025,bob,192.168.126.56,Kerberos,SUCCESS
2025-10-05T15:09:26.606025,bob,10.154.247.127,NTLM,SUCCESS
2025-10-20T15:06:22.606025,bob01,10.178.107.244,Interactive,SUCCESS
2025-10-19T05:33:20.606025,bob1,192.168.245.222,Interactive,SUCCESS
2025-10-17T08:53:01.606025,alice1,172.25.3.223,Kerberos,SUCCESS
2025-10-17T02:51:45.606025,jon.admin,10.122.240.181,Kerberos,SUCCESS
2025-10-15T19:54:14.606025,bob,172.22.96.170,Kerberos,SUCCESS
2025-10-07T22:44:53.606025,ida1,10.82.178.213,NTLM,SUCCESS
2025-10-08T00:10:08.606025,eva-user,172.17.50.4,Kerberos,SUCCESS
2025-10-08T05:27:35.606025,bob01,192.168.187.5,Kerberos,SUCCESS
2025-10-12T13:14:07.606025,dave.admin,192.168.180.187,Network,SUCCESS
2025-10-05T15:58:01.606025,eva1,172.20.150.118,NTLM,SUCCESS
2025-10-24T16:10:53.606025,alice1,192.168.206.19,Kerberos,SUCCESS
2025-10-11T05:55:10.606025,jon01,192.168.114.222,NTLM,SUCCESS
2025-10-19T15:35:40.606025,dave01,10.4.193.25,NTLM,SUCCESS
2025-10-19T05:17:36.606025,gina,10.73.127.146,Kerberos,SUCCESS
2025-10-15T02:16:43.606025,ida01,192.168.49.125,NTLM,SUCCESS
2025-10-10T13:00:27.606025,jon.admin,10.26.91.220,Kerberos,SUCCESS
2025-10-02T17:25:47.606025,dave.admin,192.168.35.98,RemoteInteractive,SUCCESS
2025-10-06T12:03:01.606025,eva1,192.168.54.84,Kerberos,SUCCESS
2025-10-23T21:05:55.606025,bob1,172.18.173.26,NTLM,SUCCESS
2025-10-21T09:20:44.606025,eva-user,10.44.12.162,Network,SUCCESS
2025-10-11T14:27:59.606025,alice,172.20.48.213,Kerberos,SUCCESS
2025-10-03T02:25:11.606025,jon1,192.168.183.189,Kerberos,SUCCESS
2025-10-21T15:34:41.606025,jon01,192.168.159.183,NTLM,SUCCESS
2025-10-12T14:05:27.606025,jon.admin,10.66.129.7,Interactive,SUCCESS
2025-10-06T00:20:09.606025,bob_svc,10.92.237.54,Network,SUCCESS
2025-10-09T08:59:53.606025,bob,10.214.220.146,Interactive,SUCCESS
2025-10-02T20:24:00.606025,dave01,10.36.130.201,Interactive,SUCCESS
2025-10-08T14:55:30.606025,bob,10.239.75.210,Kerberos,SUCCESS
2025-10-09T00:34:21.606025,eva-user,192.168.253.187,NTLM,SUCCESS
2025-10-15T04:16:31.606025,jon01,10.152.148.117,Interactive,SUCCESS
2025-10-15T23:59:48.606025,gina,172.31.244.205,Network,SUCCESS
2025-10-21T02:52:49.606025,jon.admin,172.23.120.105,NTLM,SUCCESS
2025-10-11T02:32:13.606025,dave01,10.89.156.151,RemoteInteractive,FAILURE
2025-10-17T04:49:09.606025,jon.admin,172.16.186.247,Network,SUCCESS
2025-10-22T13:16:54.606025,bob,10.169.151.122,RemoteInteractive,SUCCESS
2025-10-21T13:49:42.606025,jon1,192.168.228.138,NTLM,SUCCESS
2025-10-21T09:51:27.606025,ida01,172.30.208.76,NTLM,SUCCESS
2025-10-14T14:03:31.606025,bob01,192.168.17.150,Kerberos,SUCCESS
2025-10-17T05:08:48.606025,frank.admin,192.168.219.16,NTLM,SUCCESS
2025-10-25T00:30:32.606025,jon,192.168.205.108,RemoteInteractive,SUCCESS
2025-10-03T03:24:55.606025,bob-user,192.168.44.124,Interactive,SUCCESS
2025-10-19T15:06:45.606025,dave.admin,10.38.205.97,Kerberos,SUCCESS
2025-10-01T00:35:10.606025,jon.admin,10.76.183.126,RemoteInteractive,SUCCESS
2025-10-04T04:02:28.606025,alice1,10.205.81.92,NTLM,SUCCESS
2025-10-23T19:49:24.606025,bob01,10.55.16.204,Interactive,SUCCESS
2025-09-30T16:16:55.606025,bob,192.168.121.183,Kerberos,SUCCESS
2025-10-12T21:02:45.606025,jon.admin,172.25.103.154,Network,SUCCESS
2025-10-17T16:06:31.606025,bob-user,172.20.38.67,Interactive,SUCCESS
2025-10-09T16:13:29.606025,bob,10.197.40.163,RemoteInteractive,SUCCESS
2025-09-30T09:05:46.606025,jon1,10.159.92.99,Interactive,SUCCESS
2025-10-20T20:22:57.606025,jon.admin,10.147.159.91,NTLM,SUCCESS
2025-10-15T08:50:12.606025,ida01,172.26.245.243,Kerberos,SUCCESS
2025-10-24T11:12:43.606025,frank.admin,10.47.28.81,Interactive,SUCCESS
2025-10-16T20:59:43.606025,eva1,10.131.42.163,Kerberos,SUCCESS
2025-10-11T04:45:24.606025,ida1,172.19.235.149,Interactive,SUCCESS
2025-10-19T20:44:53.606025,gina.admin,172.16.79.169,NTLM,SUCCESS
2025-10-21T11:21:29.606025,jon,172.21.36.126,Kerberos,SUCCESS
2025-10-22T15:25:17.606025,dave1,192.168.101.217,Network,SUCCESS
2025-10-20T20:37:01.606025,dave1,172.27.86.133,Interactive,SUCCESS
2025-10-16T18:15:13.606025,bob-user,192.168.222.29,Interactive,SUCCESS
2025-10-13T08:01:10.606025,gina.admin,10.110.105.246,Kerberos,SUCCESS
2025-10-09T09:46:10.606025,bob,172.28.176.246,Kerberos,SUCCESS
2025-10-09T00:34:12.606025,eva1,172.18.101.133,Kerberos,SUCCESS
2025-10-24T04:43:37.606025,eva-user,10.145.5.151,NTLM,SUCCESS
2025-10-19T06:04:12.606025,gina,192.168.61.66,Kerberos,SUCCESS
2025-10-14T21:07:16.606025,jon.admin,10.16.47.104,Kerberos,SUCCESS
2025-10-25T00:18:04.606025,jon.admin,192.168.149.196,Kerberos,SUCCESS
2025-10-09T13:52:22.606025,jon.admin,192.168.167.139,Kerberos,SUCCESS
2025-10-12T19:10:53.606025,gina.admin,172.18.26.76,NTLM,SUCCESS
2025-10-19T16:16:26.606025,harry_svc,172.20.148.20,NTLM,SUCCESS
2025-10-11T13:00:20.606025,bob,10.80.193.201,Interactive,SUCCESS
2025-10-12T19:00:02.606025,bob,192.168.89.233,Kerberos,SUCCESS
2025-10-04T14:05:05.606025,bob01,192.168.252.199,NTLM,SUCCESS
2025-10-12T15:53:39.606025,dave.admin,172.28.12.243,Kerberos,SUCCESS
2025-10-07T23:25:13.606025,jon01,10.39.197.56,NTLM,SUCCESS
2025-10-21T13:03:00.606025,eva1,192.168.213.221,Interactive,SUCCESS
2025-10-15T23:04:23.606025,alice1,192.168.109.131,Kerberos,SUCCESS
2025-10-08T03:07:27.606025,jon.admin,10.187.2.166,Kerberos,SUCCESS
2025-10-18T00:35:55.606025,dave.admin,172.16.89.250,RemoteInteractive,SUCCESS
2025-10-19T10:08:14.606025,eva-user,192.168.38.191,NTLM,SUCCESS
2025-10-04T09:00:50.606025,bob01,10.221.166.158,NTLM,SUCCESS
2025-10-19T23:03:42.606025,jon.admin,192.168.174.137,Kerberos,SUCCESS
2025-09-30T19:44:16.606025,ida,172.29.115.44,NTLM,SUCCESS
2025-10-10T17:45:25.606025,alice,192.168.247.180,Network,SUCCESS
2025-09-30T20:34:07.606025,jon.admin,192.168.192.69,Interactive,SUCCESS
2025-09-30T19:49:08.606025,jon.admin,10.132.171.115,Network,SUCCESS
2025-10-18T00:41:27.606025,ida,172.26.80.177,NTLM,SUCCESS
2025-10-03T16:07:08.606025,alice-user,10.53.170.87,Interactive,SUCCESS
2025-10-25T02:02:34.606025,bob,10.128.232.84,Kerberos,SUCCESS
2025-10-09T06:54:43.606025,jon.admin,10.74.142.243,Kerberos,SUCCESS
2025-09-30T12:10:30.606025,dave_svc,172.16.244.222,Network,SUCCESS
2025-10-01T23:11:10.606025,frank.admin,172.28.67.226,NTLM,FAILURE
2025-10-10T08:40:24.606025,dave1,172.25.59.155,Network,SUCCESS
2025-10-17T05:21:26.606025,harry_svc,10.163.136.73,Network,SUCCESS
2025-10-11T10:39:54.606025,eva-user,10.141.160.34,Kerberos,SUCCESS
2025-10-21T19:32:19.606025,eva-user,172.16.205.24,Network,SUCCESS
2025-10-08T21:29:01.606025,bob_svc,172.27.9.74,Interactive,SUCCESS
2025-10-21T12:41:06.606025,ida1,10.17.46.179,Kerberos,SUCCESS
2025-10-05T07:51:12.606025,jon.admin,192.168.77.74,NTLM,SUCCESS
2025-10-10T09:32:27.606025,eva1,10.178.18.38,RemoteInteractive,SUCCESS
2025-10-23T15:21:33.606025,bob1,10.43.166.24,Network,SUCCESS
2025-10-12T08:37:16.606025,bob,10.228.136.245,Kerberos,SUCCESS
2025-10-19T22:58:17.606025,dave01,10.137.253.53,NTLM,SUCCESS
2025-10-10T00:57:46.606025,bob01,172.16.128.24,NTLM,SUCCESS
2025-10-15T08:28:53.606025,gina,192.168.200.25,Kerberos,SUCCESS
2025-10-19T05:14:25.606025,bob-user,192.168.208.200,Kerberos,SUCCESS
2025-10-19T07:46:30.606025,alice,192.168.96.184,NTLM,SUCCESS
2025-10-18T10:34:38.606025,dave.admin,192.168.201.57,Kerberos,SUCCESS
2025-10-08T16:44:53.606025,eva-user,192.168.82.88,Kerberos,SUCCESS
2025-10-19T11:02:40.606025,ida,10.243.25.141,Kerberos,SUCCESS
2025-10-11T08:44:43.606025,jon.admin,172.19.238.29,Kerberos,SUCCESS
2025-10-03T13:58:59.606025,dave.admin,10.3.249.28,Kerberos,SUCCESS
2025-10-13T16:44:27.606025,eva-user,172.24.82.123,NTLM,SUCCESS
2025-10-13T19:15:12.606025,jon.admin,192.168.21.247,Interactive,SUCCESS
2025-10-19T04:05:58.606025,eva1,172.17.216.220,Interactive,SUCCESS
2025-10-06T07:30:23.606025,bob-user,10.56.148.46,RemoteInteractive,SUCCESS
2025-10-18T05:28:54.606025,bob,172.16.93.103,Kerberos,SUCCESS
2025-10-06T22:27:45.606025,eva1,10.205.36.182,Interactive,SUCCESS
2025-10-13T02:20:40.606025,bob,10.61.242.161,NTLM,SUCCESS
2025-10-20T10:36:44.606025,alice1,192.168.175.13,RemoteInteractive,SUCCESS
2025-10-05T04:01:59.606025,gina.admin,172.22.241.172,Kerberos,SUCCESS
2025-10-09T06:41:23.606025,dave1,10.2.13.142,Interactive,SUCCESS
2025-10-18T03:32:27.606025,jon1,192.168.85.40,Kerberos,SUCCESS
2025-10-25T04:39:44.606025,jon.admin,10.181.47.153,Kerberos,SUCCESS
2025-10-05T20:46:56.606025,dave1,172.17.49.12,NTLM,SUCCESS
2025-10-09T17:18:12.606025,jon.admin,10.242.200.157,Kerberos,SUCCESS
2025-10-21T09:27:37.606025,ida1,172.19.202.203,NTLM,SUCCESS
2025-10-15T13:18:57.606025,alice,10.20.231.192,NTLM,SUCCESS
2025-10-20T14:16:09.606025,dave.admin,10.43.50.103,Interactive,SUCCESS
2025-10-11T04:34:30.606025,jon.admin,192.168.240.24,Kerberos,SUCCESS
2025-10-15T00:41:53.606025,jon1,172.29.68.80,Interactive,SUCCESS
2025-10-20T09:17:07.606025,bob,172.20.37.48,Network,SUCCESS
2025-10-23T06:58:35.606025,frank.admin,10.200.98.89,NTLM,SUCCESS
2025-10-10T04:09:56.606025,bob-user,10.28.187.104,Kerberos,SUCCESS
2025-10-08T10:38:10.606025,jon01,192.168.164.68,Kerberos,SUCCESS
2025-10-14T02:04:41.606025,alice1,192.168.62.27,Network,SUCCESS
2025-10-21T23:22:43.606025,eva-user,192.168.107.142,Interactive,SUCCESS
2025-10-21T14:12:35.606025,bob,192.168.41.77,RemoteInteractive,SUCCESS
2025-10-11T18:09:00.606025,gina.admin,172.23.184.35,NTLM,SUCCESS
2025-10-24T20:54:06.606025,ida,172.29.200.97,Interactive,SUCCESS
2025-10-08T12:42:06.606025,bob,192.168.181.9,Kerberos,SUCCESS
2025-10-02T09:31:48.606025,dave1,192.168.140.29,RemoteInteractive,SUCCESS
2025-10-11T19:46:40.606025,alice1,172.24.16.198,Network,SUCCESS
2025-10-17T23:29:51.606025,ida,10.124.202.164,Interactive,SUCCESS
2025-10-06T15:50:37.606025,jon.admin,192.168.5.189,Kerberos,FAILURE
2025-10-21T19:35:38.606025,jon1,172.30.191.120,NTLM,SUCCESS
2025-10-10T22:00:50.606025,bob_svc,172.25.235.121,Interactive,SUCCESS
2025-09-30T19:01:21.606025,alice-user,172.23.86.60,Interactive,SUCCESS
2025-10-18T03:17:08.606025,jon01,192.168.78.62,Kerberos,SUCCESS
2025-10-11T21:19:43.606025,frank.admin,192.168.127.68,RemoteInteractive,SUCCESS
2025-10-23T02:50:14.606025,bob01,172.20.18.216,NTLM,SUCCESS
2025-10-21T09:44:25.606025,bob01,192.168.119.149,Kerberos,SUCCESS
2025-10-24T00:32:42.606025,bob,10.171.117.195,NTLM,SUCCESS
2025-10-23T13:35:48.606025,harry_svc,192.168.82.164,Interactive,SUCCESS
2025-10-08T18:44:24.606025,eva1,192.168.153.209,Kerberos,SUCCESS
2025-10-09T14:21:51.606025,bob01,172.22.143.245,NTLM,SUCCESS
2025-10-23T10:30:40.606025,jon,192.168.17.129,Kerberos,SUCCESS
2025-10-11T21:38:30.606025,jon01,192.168.175.100,Interactive,FAILURE
2025-10-13T19:46:55.606025,alice-user,172.30.249.84,Kerberos,SUCCESS
2025-10-06T12:13:12.606025,ida1,172.26.56.99,NTLM,SUCCESS
2025-10-10T22:46:40.606025,jon1,192.168.111.3,Kerberos,SUCCESS
2025-10-02T23:11:58.606025,bob,10.240.253.223,NTLM,SUCCESS
2025-10-06T05:13:02.606025,dave.admin,10.33.241.72,Kerberos,SUCCESS
2025-10-14T02:06:36.606025,bob_svc,10.176.141.47,Kerberos,SUCCESS
2025-10-18T20:27:56.606025,ida1,192.168.82.98,Kerberos,FAILURE
2025-10-15T21:47:10.606025,jon.admin,10.135.32.176,NTLM,SUCCESS
2025-10-06T22:48:40.606025,dave_svc,172.23.66.48,Interactive,SUCCESS
2025-10-20T06:18:37.606025,ida01,10.227.145.193,Interactive,SUCCESS
2025-10-09T23:28:04.606025,gina.admin,172.19.215.126,Kerberos,FAILURE
2025-10-02T22:48:28.606025,jon01,172.26.171.233,Interactive,FAILURE
2025-10-22T11:58:25.606025,alice1,192.168.49.157,Kerberos,SUCCESS
2025-10-13T02:40:18.606025,jon,10.161.133.15,Network,FAILURE
2025-10-03T20:43:34.606025,bob,192.168.252.248,Network,SUCCESS
2025-10-14T22:38:34.606025,eva1,192.168.76.143,NTLM,SUCCESS
2025-10-12T07:18:49.606025,alice-user,172.25.130.235,Kerberos,SUCCESS
2025-10-24T09:14:33.606025,ida,172.22.202.237,Interactive,SUCCESS
2025-10-06T14:51:44.606025,bob_svc,10.42.48.184,Kerberos,SUCCESS
2025-10-18T18:10:36.606025,eva-user,10.234.80.120,Kerberos,SUCCESS
2025-10-16T04:56:55.606025,bob01,172.28.144.243,RemoteInteractive,SUCCESS
2025-10-14T11:20:10.606025,gina,10.43.223.77,NTLM,SUCCESS
2025-10-06T22:38:13.606025,ida1,172.31.236.18,NTLM,SUCCESS
2025-10-15T22:01:13.606025,bob,172.28.218.159,Kerberos,SUCCESS
2025-10-20T06:44:31.606025,dave01,172.28.133.234,NTLM,SUCCESS
2025-10-01T04:05:13.606025,alice1,172.20.20.59,NTLM,SUCCESS
2025-10-11T00:09:14.606025,dave_svc,192.168.20.19,RemoteInteractive,SUCCESS
2025-10-19T05:04:50.606025,dave01,192.168.87.61,Network,SUCCESS
2025-10-15T15:33:52.606025,bob01,192.168.205.60,Kerberos,SUCCESS
2025-10-21T23:59:25.606025,bob,10.131.93.177,Network,SUCCESS
2025-10-16T21:03:33.606025,alice1,172.30.252.19,Kerberos,SUCCESS
2025-10-04T11:47:23.606025,gina,10.30.31.212,Interactive,SUCCESS
2025-10-16T19:26:31.606025,bob_svc,172.22.82.131,NTLM,SUCCESS
2025-10-03T02:42:35.606025,bob,172.29.35.52,Kerberos,SUCCESS
2025-10-04T09:36:48.606025,ida1,192.168.175.33,RemoteInteractive,SUCCESS
2025-10-19T02:02:39.606025,harry_svc,10.60.67.251,NTLM,SUCCESS
2025-10-08T23:18:16.606025,jon.admin,10.16.169.148,Network,FAILURE
2025-10-10T00:50:10.606025,dave.admin,10.161.217.31,NTLM,SUCCESS
2025-10-06T20:12:53.606025,bob,10.171.112.99,RemoteInteractive,SUCCESS
2025-10-03T10:03:51.606025,jon,10.52.78.240,NTLM,SUCCESS
2025-10-13T14:16:14.606025,eva-user,192.168.89.97,Interactive,SUCCESS
2025-10-07T02:08:32.606025,dave.admin,10.59.214.241,NTLM,SUCCESS
2025-10-09T23:16:24.606025,bob,192.168.149.201,Kerberos,SUCCESS
2025-10-18T18:22:06.606025,ida1,172.17.35.61,Interactive,SUCCESS
2025-10-25T03:13:56.606025,dave_svc,10.178.50.161,Interactive,SUCCESS
2025-10-09T15:47:39.606025,gina,192.168.33.230,NTLM,SUCCESS
2025-10-24T01:38:50.606025,ida01,172.18.28.87,Network,SUCCESS
2025-10-12T00:46:34.606025,dave_svc,172.17.127.28,Kerberos,SUCCESS
2025-10-18T11:14:00.606025,bob01,10.225.55.25,Network,SUCCESS
2025-10-23T07:51:24.606025,ida,172.21.2.242,NTLM,SUCCESS
2025-10-16T14:30:55.606025,alice,10.223.189.145,Kerberos,SUCCESS
2025-10-16T23:53:09.606025,dave.admin,172.30.240.147,Interactive,SUCCESS
2025-10-09T01:24:56.606025,jon1,10.149.248.126,Interactive,SUCCESS
2025-10-22T18:27:41.606025,ida,192.168.153.217,Kerberos,SUCCESS
2025-10-23T11:54:21.606025,jon.admin,192.168.237.182,Kerberos,FAILURE
2025-10-24T04:41:05.606025,bob,192.168.109.104,Kerberos,FAILURE
2025-10-07T04:41:20.606025,gina.admin,192.168.97.120,NTLM,SUCCESS
2025-10-10T10:21:49.606025,bob,172.17.104.163,Interactive,SUCCESS
2025-10-05T15:02:32.606025,jon.admin,192.168.124.133,NTLM,SUCCESS
2025-10-23T21:00:22.606025,jon.admin,192.168.73.160,NTLM,SUCCESS
2025-10-23T19:47:45.606025,bob_svc,172.23.253.153,Interactive,SUCCESS
2025-10-19T22:32:58.606025,jon.admin,172.17.189.231,Kerberos,SUCCESS
2025-10-05T19:57:30.606025,alice,10.164.25.230,RemoteInteractive,SUCCESS
2025-10-09T11:13:51.606025,jon01,10.126.208.154,Kerberos,SUCCESS
2025-10-22T17:11:58.606025,gina.admin,172.28.143.103,NTLM,SUCCESS
2025-10-03T15:25:46.606025,jon.admin,172.21.151.214,Kerberos,SUCCESS
2025-10-23T05:40:00.606025,jon01,192.168.17.8,NTLM,SUCCESS
2025-10-03T10:55:28.606025,jon.admin,172.29.131.84,NTLM,SUCCESS
2025-10-23T03:39:44.606025,jon.admin,172.24.186.183,Kerberos,SUCCESS
2025-10-19T03:24:52.606025,dave_svc,172.30.119.216,NTLM,SUCCESS
2025-10-23T03:06:45.606025,eva1,192.168.70.121,Kerberos,SUCCESS
2025-10-20T21:57:06.606025,dave_svc,10.181.13.36,RemoteInteractive,SUCCESS
2025-10-15T11:17:54.606025,frank.admin,172.22.98.74,Kerberos,SUCCESS
2025-10-07T17:32:46.606025,ida1,172.21.179.119,NTLM,SUCCESS
2025-10-04T02:59:36.606025,ida1,10.57.218.126,Kerberos,SUCCESS
2025-10-19T03:35:16.606025,dave1,172.31.6.165,NTLM,SUCCESS
2025-10-16T20:34:36.606025,jon01,172.31.58.211,NTLM,FAILURE
2025-10-05T13:45:49.606025,bob,172.19.190.73,Kerberos,SUCCESS
2025-10-20T15:36:05.606025,ida01,192.168.101.171,Interactive,SUCCESS
2025-10-22T16:49:49.606025,harry_svc,10.244.166.182,Network,SUCCESS
2025-10-08T06:59:07.606025,gina.admin,10.3.222.154,Kerberos,SUCCESS
2025-10-24T11:31:53.606025,bob-user,10.78.1.40,NTLM,SUCCESS
2025-10-16T08:30:36.606025,bob_svc,172.18.250.104,Kerberos,SUCCESS
2025-10-20T13:31:25.606025,dave01,172.29.28.217,Network,SUCCESS
2025-10-03T13:51:12.606025,ida01,192.168.44.133,Kerberos,SUCCESS
2025-10-24T11:51:29.606025,bob,192.168.102.163,RemoteInteractive,SUCCESS
2025-10-23T16:06:08.606025,gina,172.25.199.123,Interactive,FAILURE
2025-10-01T06:18:32.606025,eva1,172.20.69.108,NTLM,SUCCESS
2025-10-03T21:26:11.606025,bob1,10.54.15.122,Kerberos,SUCCESS
2025-10-24T17:20:40.606025,bob1,192.168.14.237,Kerberos,SUCCESS
2025-10-12T05:35:24.606025,gina.admin,172.21.10.25,RemoteInteractive,SUCCESS
2025-10-20T10:27:00.606025,dave.admin,192.168.134.72,Kerberos,SUCCESS
2025-10-16T08:47:42.606025,bob,10.85.5.221,Kerberos,SUCCESS
2025-10-06T04:17:02.606025,jon1,192.168.241.2,Interactive,SUCCESS
2025-10-09T12:56:16.606025,jon.admin,10.168.247.79,Interactive,SUCCESS
2025-10-04T08:17:21.606025,jon.admin,10.203.99.37,RemoteInteractive,FAILURE
2025-10-19T11:03:03.606025,dave01,172.31.139.122,NTLM,SUCCESS
2025-10-02T00:32:48.606025,bob,192.168.120.70,Kerberos,FAILURE
2025-10-01T23:30:03.606025,harry_svc,172.17.101.251,NTLM,SUCCESS
2025-10-07T03:43:36.606025,bob_svc,172.29.109.222,RemoteInteractive,SUCCESS
2025-10-15T11:00:22.606025,bob,10.170.137.190,NTLM,SUCCESS
2025-10-15T08:13:57.606025,gina,10.32.251.154,Network,SUCCESS
2025-10-06T03:05:14.606025,harry_svc,10.109.200.95,Interactive,SUCCESS
2025-10-21T15:52:24.606025,jon.admin,10.181.194.109,NTLM,FAILURE
2025-10-20T05:06:53.606025,dave.admin,172.19.64.212,Kerberos,SUCCESS
2025-10-23T17:24:47.606025,dave_svc,192.168.194.90,RemoteInteractive,SUCCESS
2025-10-15T21:02:00.606025,bob1,10.75.233.246,Kerberos,SUCCESS
2025-10-01T20:11:07.606025,eva-user,172.28.95.209,Kerberos,SUCCESS
2025-10-22T21:29:58.606025,jon.admin,172.26.44.142,Kerberos,SUCCESS
2025-10-20T11:50:45.606025,bob_svc,10.217.212.36,RemoteInteractive,SUCCESS
2025-09-30T16:05:10.606025,dave01,172.31.242.194,Kerberos,SUCCESS
2025-10-12T20:05:05.606025,ida1,10.44.198.143,Kerberos,SUCCESS
2025-10-21T21:05:07.606025,bob01,172.30.141.51,Interactive,SUCCESS
2025-10-02T19:37:19.606025,eva1,192.168.130.114,Network,SUCCESS
2025-10-05T17:04:59.606025,frank.admin,192.168.5.28,NTLM,SUCCESS
2025-10-05T13:04:55.606025,dave_svc,10.203.227.26,Interactive,SUCCESS
2025-10-14T02:29:17.606025,bob_svc,172.25.41.162,NTLM,SUCCESS
2025-10-02T21:23:39.606025,gina,192.168.117.241,NTLM,SUCCESS
2025-10-06T04:52:10.606025,ida01,10.166.209.116,NTLM,SUCCESS
2025-10-02T20:54:57.606025,jon,172.31.233.124,Network,SUCCESS
2025-10-03T20:29:23.606025,bob_svc,172.26.60.118,Kerberos,SUCCESS
2025-10-10T01:38:04.606025,dave01,10.27.183.174,NTLM,SUCCESS
2025-10-17T23:02:04.606025,jon1,172.27.157.55,Kerberos,SUCCESS
2025-10-24T18:06:59.606025,dave1,10.154.54.190,Kerberos,SUCCESS
2025-10-19T16:38:52.606025,dave01,172.19.177.84,Kerberos,FAILURE
2025-10-08T20:36:54.606025,jon,172.21.120.5,RemoteInteractive,SUCCESS
2025-09-30T16:32:35.606025,dave.admin,172.20.4.164,Kerberos,SUCCESS
2025-10-07T15:40:16.606025,ida,192.168.136.90,Kerberos,SUCCESS
2025-10-16T21:04:35.606025,jon.admin,10.79.235.162,RemoteInteractive,SUCCESS
2025-10-15T00:38:14.606025,harry_svc,192.168.107.164,RemoteInteractive,SUCCESS
2025-10-03T11:03:50.606025,eva-user,172.17.142.19,Network,SUCCESS
2025-10-17T17:19:16.606025,frank.admin,172.25.81.244,Network,FAILURE
2025-10-20T14:26:38.606025,eva1,172.29.87.46,Kerberos,SUCCESS
2025-10-23T04:37:22.606025,jon01,172.27.182.171,Kerberos,SUCCESS
2025-10-13T17:04:44.606025,dave1,172.21.77.146,NTLM,SUCCESS
2025-10-07T03:23:24.606025,bob1,192.168.61.134,Interactive,SUCCESS
2025-10-18T14:41:05.606025,jon.admin,10.42.4.39,Kerberos,SUCCESS
2025-10-14T19:01:08.606025,bob01,172.24.207.153,Kerberos,SUCCESS
2025-10-20T16:57:35.606025,gina.admin,172.21.105.160,NTLM,SUCCESS
2025-10-06T23:14:45.606025,ida01,192.168.109.133,RemoteInteractive,SUCCESS
2025-10-04T15:52:13.606025,bob_svc,10.153.7.244,Kerberos,SUCCESS
2025-10-12T13:01:11.606025,jon,192.168.220.153,Interactive,SUCCESS
2025-10-06T06:27:28.606025,eva-user,10.33.250.55,Kerberos,SUCCESS
2025-10-18T08:10:06.606025,alice1,10.204.162.37,Kerberos,SUCCESS
2025-10-09T13:36:51.606025,jon.admin,192.168.147.117,Kerberos,SUCCESS
2025-10-06T08:54:06.606025,dave01,10.3.217.180,Kerberos,SUCCESS
2025-10-01T13:14:05.606025,dave.admin,10.234.56.31,Kerberos,SUCCESS
2025-10-19T12:24:44.606025,jon.admin,192.168.23.133,Interactive,SUCCESS
2025-10-06T10:46:13.606025,alice,192.168.3.161,Kerberos,SUCCESS
